"0x003D","0x00D1","Lockheed Martin Corp","mx98715/25","i740 PCI"
"0x118D","0x0112","BitFlow Inc","Model 12","Road Runner Frame Grabber"
"0x118D","0x0114","BitFlow Inc","Model 14","Road Runner Frame Grabber"
"0x118D","0x0124","BitFlow Inc","Model 24","Road Runner Frame Grabber"
"0x118D","0x0144","BitFlow Inc","Model 44","Road Runner Frame Grabber"
"0x118D","0x0212","BitFlow Inc","Model 12","Road Runner Frame Grabber"
"0x118D","0x0214","BitFlow Inc","Model 14","Road Runner Frame Grabber"
"0x118D","0x0224","BitFlow Inc","Model 24","Road Runner Frame Grabber"
"0x118D","0x0244","BitFlow Inc","Model 44","Road Runner Frame Grabber"
"0x118D","0x0312","BitFlow Inc","Model 12","Road Runner Frame Grabber"
"0x118D","0x0314","BitFlow Inc","Model 14","Road Runner Frame Grabber"
"0x118D","0x0324","BitFlow Inc","Model 24","Road Runner Frame Grabber"
"0x118D","0x0344","BitFlow Inc","Model 44","Road Runner Frame Grabber"
"0x118E","0x0042","Hermstedt AG","",""
"0x118E","0x0142","Hermstedt AG","",""
"0x118E","0x0242","Hermstedt AG","",""
"0x118E","0x0342","Hermstedt AG","",""
"0x118E","0x0440","Hermstedt AG","",""
"0x118E","0x0442","Hermstedt AG","",""
"0x118E","0x0842","Hermstedt AG","",""
"0x1190","0x2550","Tripace","TC-2550","Single Chip Ultra (Wide) SCSI Processor"
"0x1190","0xC721","Tripace","","EIDE"
"0x1190","0xC731","Tripace","TP-910/920/940","PCI Ultra (Wide) SCSI Adapter"
"0x1191","0x0001","ACARD Technology Corp.","","IDE Ctrlr"
"0x1191","0x0002","ACARD Technology Corp.","ATP850UF","UltraDMA33 EIDE Controller (AEC6210UF)"
"0x1191","0x0003","ACARD Technology Corp.","","SCSI-2 cache Cntrlr"
"0x1191","0x0004","ACARD Technology Corp.","ATP8400","UltraDMA33 EIDE Controller"
"0x1191","0x0005","ACARD Technology Corp.","ATP850UF","UltraDMA33 EIDE Controller (AEC6210UF)"
"0x1191","0x0006","ACARD Technology Corp.","ATP860A","UltraDMA66 EDIE Controller (AEC6260)"
"0x1191","0x0007","ACARD Technology Corp.","ATP860R","UltraDMA66 EIDE Controller (AEC6260)"
"0x1191","0x0008","ACARD Technology Corp.","ATP865",""
"0x1191","0x0009","ACARD Technology Corp.","ATP865",""
"0x1191","0x8001","ACARD Technology Corp.","ATP8600","SCSI-2 RAID (cache?) Adapter (AEC6820U)"
"0x1191","0x8002","ACARD Technology Corp.","ATP850S","SCSI-2 Host Adapter (AEC6710L/F)"
"0x1191","0x8010","ACARD Technology Corp.","ATP870","Ultra Wide SCSI Controller"
"0x1191","0x8020","ACARD Technology Corp.","ATP870","Ultra SCSI Controller"
"0x1191","0x8030","ACARD Technology Corp.","ATP870","Ultra SCSI Controller"
"0x1191","0x8040","ACARD Technology Corp.","ATP870","SCSI Controller"
"0x1191","0x8050","ACARD Technology Corp.","","Ultra Wide SCSI Controller"
"0x1191","0x8060","ACARD Technology Corp.","AEC671x","SCSI Host Adapter"
"0x1191","0x8081","ACARD Technology Corp.","AEC-67160","PCI Ultra160 LVD/SE SCSI Adapter"
"0x1197","0x010C","Gage Applied Technologies","CompuScope 82G","8-bit 2GS/s Analog Input Card"
"0x1199","0x0001","Attachmate Corp.","","IRMA 3270 PCI Adapter"
"0x1199","0x0002","Attachmate Corp.","","Advanced ISCA PCI Adapter"
"0x1199","0x0201","Attachmate Corp.","","SDLC PCI Adapter"
"0x119B","0x1221","Omega Micro Inc.","82C092G","PCI PCMCIA bridge"
"0x119E","0x0001","Fujitsu Microelectronics Ltd.","MB86697","FireStream 155 ATM adapter"
"0x119E","0x0003","Fujitsu Microelectronics Ltd.","MB86695","FireStream 50 ATM adapter"
"0x11A8","0x7302","Systech Corp.","","NTX-8023-PCI 2MB Long Card"
"0x11A8","0x7308","Systech Corp.","","NTX-8023-PCI 8MB Long Card"
"0x11A8","0x7402","Systech Corp.","","NTX-8023-PCI 2MB Short Card"
"0x11A8","0x7408","Systech Corp.","","NTX-8023-PCI 8MB Short Card"
"0x11A9","0x4240","InnoSys Inc.","AMCC S5933Q","Intelligent Serial Card"
"0x11AB","0x0146","Marvell Semiconductor","GT-64010/A","System Ctrlr for R4xxx/5000 Family CPUs"
"0x11AB","0x11AB","Marvell Semiconductor","88E8053 PCI-E","Gigabit Ethernet Controler"
"0x11AB","0x11AB-4632","Marvell Semiconductor","88E8053","Marvell Yukon 88E8053 PCI-E Gigabit Ethernet Controller"
"0x11AB","0x13F8","Marvell Semiconductor","W8300","802.11 Adapter"
"0x11AB","0x1fa6","Marvell Semiconductor","88W8310","The Libertas™ WLAN 80211bg"
"0x11AB","0x1FAA","Marvell Semiconductor","8335","Marvell Libertas 802.11b/g Wireless (8335)"
"0x11AB","0x4320","Marvell Semiconductor","88E8053","PCI E gigabit"
"0x11AB","0x4350","Marvell Semiconductor","88E8036","Yukon PCI-E Fast Ethernet Controller"
"0x11AB","0x4351","Marvell Semiconductor","88E8036","Yukon PCI-E Fast Ethernet Controller"
"0x11AB","0x4360","Marvell Semiconductor","88E8052","Yukon PCI-E ASF Gigabit Ethernet Controller"
"0x11AB","0x4361","Marvell Semiconductor","88E8036","Marvell Yukon -EC 88E8036 PCI Express Fast Ethernet Controller"
"0x11AB","0x4362","Marvell Semiconductor","81421043","Yukon PCI-E Gigabit Ethernet Controller"
"0x11AB","0x4363","Marvell Semiconductor","88E8053","Yukon PCI-E Gigabit Ethernet Controller"
"0x11AB","0x4611","Marvell Semiconductor","GT-64115","System Controller"
"0x11AB","0x4620","Marvell Semiconductor","GT-64120","System Controller for R5000 & R7000 (64-bit PCI)"
"0x11AB","0x4801","Marvell Semiconductor","GT-48001","8 port switched ethernet ctrlr"
"0x11AB","0x4809","Marvell Semiconductor","EV-48300","Evaluation board for the GT-48300"
"0x11AB","0x5005","Marvell Semiconductor","F5D5005","Belkin Desktop Gigabit PCI card"
"0x11AB","0x5040","Marvell Semiconductor","88SX5040","4-port SATA I PCI-X Controller"
"0x11AB","0x5041","Marvell Semiconductor","88SX504","4-port SATA I PCI-X Controller"
"0x11AB","0x5080","Marvell Semiconductor","RocketRAID 182x","SATA Controller"
"0x11AB","0x5081","Marvell Semiconductor","RocketRAID 182x","SATA Controller"
"0x11AB","0x6320","Marvell Semiconductor","GT-64130/131","System Controller for PowerPC Processors"
"0x11AB","0x6480","Marvell Semiconductor","MV6446x","System Controller for PowerPC Processors"
"0x11AB","0x6485","Marvell Semiconductor","MV6446x","System Controller for PowerPC Processors, Revision B"
"0x11AB","0x9653","Marvell Semiconductor","GT-96100A","Advanced Communication Controller"
"0x11AB","0xF003","Marvell Semiconductor","GT-64010","Primary Image Piranha Image Generator"
"0x11AB","0xF004","Marvell Semiconductor","GT64120","Primary Image Barracuda Image Generator"
"0x11AB","0xF006","Marvell Semiconductor","GT-64120A","Primary Image Cruncher Geometry Accelerator"
"0x11AD","0x0001","Lite-On Communications Inc","LC82C168?","Fast Ethernet Adapter"
"0x11AD","0x0002","Lite-On Communications Inc","NGMC169B","10/100 Ethernet (NetGear FA310TX)"
"0x11AD","0xC115","Lite-On Communications Inc","LC82C115","PNIC II PCI MAC/PHY"
"0x11AE","0x4153","Scitex Corporation Ltd","","Bridge Controller"
"0x11AE","0x5842","Scitex Corporation Ltd","","Bridge Controller"
"0x11AF","0x0001","Avid Technology Inc.","9704","Cinema"
"0x11B0","0x0001","Quicklogic Corp","V960PBC/PSC","i960 Local Bus to PCI Bridge"
"0x11B0","0x0002","Quicklogic Corp","V961PBC/PSC","i960Jx Local Bus to PCI Bridge"
"0x11B0","0x0004","Quicklogic Corp","V962PBC/PSC","i960Cx/Hx Local Bus to PCI Bridge"
"0x11B0","0x0010","Quicklogic Corp","V292PBC/PSC","Am29K Local Bus to PCI Bridge"
"0x11B0","0x0021","Quicklogic Corp","V363EPC","i960Sx Local Bus to PCI Bridge"
"0x11B0","0x0022","Quicklogic Corp","V363EPC","i960Jx Local Bus to PCI Bridge"
"0x11B0","0x0024","Quicklogic Corp","V363EPC","i960Cx/Hx Local Bus to PCI Bridge"
"0x11B0","0x0030","Quicklogic Corp","V363EPC","Am29K Local Bus to PCI Bridge"
"0x11B0","0x0100","Quicklogic Corp","V320USC","PCI System Ctrlr for 32-bit MIPS CPU"
"0x11B0","0x0101","Quicklogic Corp","V320USC","PCI System Ctrlr for 32-bit MIPS CPU"
"0x11B0","0x0102","Quicklogic Corp","V320USC","PCI System Ctrlr for Super-H SH3 CPU"
"0x11B0","0x0103","Quicklogic Corp","V320USC","PCI System Ctrlr for Super-H SH4 CPU"
"0x11B0","0x0200","Quicklogic Corp","V370PDC","High Performance PCI SDRAM Controller"
"0x11B0","0x0292","Quicklogic Corp","V292PBC","Am29030/40 Bridge"
"0x11B0","0x0500","Quicklogic Corp","V340HPC","PCI System Ctrlr for 64-bit MIPS CPU"
"0x11B0","0x0960","Quicklogic Corp","V96xPBC","i960 Bridges for i960 Processors"
"0x11B0","0xC960","Quicklogic Corp","V96DPC","i960 Dual PCI Bridge"
"0x11B5","0x0001","Radstone Technology Ltd.","PMC/PMX1553","1553 Bus Interface Card"
"0x11B5","0x0002","Radstone Technology Ltd.","PMCF1","FLASH memory Card"
"0x11B5","0x0003","Radstone Technology Ltd.","PMCMMA","Multi Media Adapter"
"0x11B5","0x0004","Radstone Technology Ltd.","PMCVGO","Video Graphics Overlay"
"0x11B5","0x0005","Radstone Technology Ltd.","PMCPCIS","PPzero Slave Interface Card"
"0x11B5","0x0006","Radstone Technology Ltd.","PMCPCIM","PPzero Master Interface Card"
"0x11B5","0x0007","Radstone Technology Ltd.","PMCQ1","Serial/1553 Interface Card"
"0x11B5","0x0008","Radstone Technology Ltd.","EPMCQ2","Intelligent Serial/Ethernet Card"
"0x11B5","0x0009","Radstone Technology Ltd.","PMCPIO1","Parallel I/O Module"
"0x11B5","0x000a","Radstone Technology Ltd.","PMCFA1C","Fibre Channel Adapter"
"0x11B5","0x000b","Radstone Technology Ltd.","PMCHH1","High Speed DSP Gateway Module"
"0x11B5","0x000c","Radstone Technology Ltd.","PMCMA2","Memory Adaptor Module"
"0x11B5","0x0012","Radstone Technology Ltd.","PMCF1","FLASH memory Card (V2)"
"0x11B5","0x0013","Radstone Technology Ltd.","PMC1553EX","1553 Bus Interface Card"
"0x11B5","0x0014","Radstone Technology Ltd.","PMC1553E","1553 Bus Interface Card"
"0x11B5","0x2200","Radstone Technology Ltd.","PMCFA2C","Dual Fibre Channel Adapter"
"0x11B8","0x0001","Xpoint Technologies Inc","Quad PeerMaster",""
"0x11B9","0xC0ED","Pathlight Technology Inc.","SSA Ctrlr",""
"0x11BC","0x0001","Network Peripherals Inc","NPI NuCard","PCI FDDI"
"0x11BD","0x0015","Pinnacle Systems Inc.","0534","mb87j3560"
"0x11BD","0xBEBE","Pinnacle Systems Inc.","51011810","mb87j3560"
"0x11BD","0xBEDE","Pinnacle Systems Inc.","51015544","MB87J3560"
"0x11C1","0x0440","Agere Systems","LT Winmodem 56k","Data+Fax+Voice+DSVD"
"0x11C1","0x0441","Agere Systems","1646T00","modem"
"0x11C1","0x0442","Agere Systems","496825","Agere Sv92 56K v.92"
"0x11C1","0x0443","Agere Systems","LT Winmodem","sv92p2"
"0x11C1","0x0444","Agere Systems","LT Winmodem","845G"
"0x11C1","0x0445","Agere Systems","LT Winmodem",""
"0x11C1","0x0446","Agere Systems","LT Winmodem",""
"0x11C1","0x0447","Agere Systems","LT Winmodem",""
"0x11C1","0x0448","Agere Systems","LT Winmodem 56k","SV2P2"
"0x11C1","0x0449","Agere Systems","LT Winmodem 56k","0449144F"
"0x11C1","0x044A","Agere Systems","LT Winmodem 56k",""
"0x11C1","0x044B","Agere Systems","LT Winmodem",""
"0x11C1","0x044C","Agere Systems","LT Winmodem","9M56PML-G"
"0x11C1","0x044D","Agere Systems","LT Winmodem",""
"0x11C1","0x044E","Agere Systems","lucent 1646T00","LT WinModem 56k Data+Fax or Agere F-1156IV/A3"
"0x11C1","0x044F","Agere Systems","90094-1","LT V.90+DSL WildFire Modem"
"0x11C1","0x0450","Agere Systems","1456VQH19R-1(INT)","LT Winmodem 56K"
"0x11C1","0x0451","Agere Systems","LT Winmodem","LT WinModem 56k Data+Fax+Voice+DSVD"
"0x11C1","0x0452","Agere Systems","LT Winmodem","1513144"
"0x11C1","0x0453","Agere Systems","LT Winmodem",""
"0x11C1","0x0454","Agere Systems","LT Winmodem",""
"0x11C1","0x0455","Agere Systems","LT Winmodem",""
"0x11C1","0x0456","Agere Systems","LT Winmodem",""
"0x11C1","0x0457","Agere Systems","LT Winmodem",""
"0x11C1","0x0458","Agere Systems","1648C","Mars 3 Mercury v.92 v.44"
"0x11C1","0x0459","Agere Systems","LT Winmodem",""
"0x11C1","0x045A","Agere Systems","LT Winmodem",""
"0x11C1","0x045D","Agere Systems","LT WinModem","mars2"
"0x11C1","0x0461","Agere Systems","","V90 Wildfire Modem"
"0x11C1","0x0462","Agere Systems","1690","56K.V90/ADSL Wildwire Modem"
"0x11C1","0x0464","Agere Systems","This is NOT a Riptide! (as previously stated)","Lucent Wildwire v.90 + DSL modem"
"0x11C1","0x0480","Agere Systems","Venus Winmodem","56k.V90/ADSL Wildfire Modem"
"0x11C1","0x048C","Agere Systems","SV92Pl -T00","modem"
"0x11C1","0x048E","Agere Systems","svp92-t00","56k V.92modem"
"0x11C1","0x048F","Agere Systems","SV92Pl-T00","Agere PCI Soft Modem. SV92PL"
"0x11C1","0x0540","Agere Systems","",""
"0x11C1","0x0600","Agere Systems","sv92p2","56k V.92 Modem"
"0x11C1","0x0620","Agere Systems","sv92 pp","e"
"0x11C1","0x5400","Agere Systems","OR3TP12","FPSC FPGA with 32/64bit, 33/66MHz core"
"0x11C1","0x5801","Agere Systems","","USB Open Host Controller"
"0x11C1","0x5802","Agere Systems","USS-312","2-port PCI-to-USB OpenHCI Host Ctrlr"
"0x11C1","0x5803","Agere Systems","USS-344","QuadraBus 4-port USB OpenHCI Host Ctrlr"
"0x11C1","0x5805","Agere Systems","","USB Advanced Host Controller"
"0x11C1","0x5811","Agere Systems","FW322/323","1394A PCI PHY/Link Open Host Ctrlr I/F"
"0x11C1","0xAB20","Agere Systems","WaveLAN","PCI Wireless LAN Adapter"
"0x11C1","0xAB30","Agere Systems","Hermes2?","Mini-PCI WaveLAN a/b/g"
"0x11C1","7121","Agere Systems","",""
"0x11C1","fsu 00","Agere Systems","",""
"0x11C6","0x3001","Dainippon Screen Mfg. Co","1","VM-1200 Opto Unit Controller"
"0x11C8","0x0658","Dolphin Interconnect Solutions","PSB 32","32 bit , 33 Mhz PCI-SCI Bridge"
"0x11C8","0xD665","Dolphin Interconnect Solutions","PSB64","64 bit , 33 Mhz PCI-SCI Bridge"
"0x11C8","0xD667","Dolphin Interconnect Solutions","PSB66","64 bit , 66 Mhz PCI-SCI Bridge. (D33x)"
"0x11C9","0x0010","MAGMA","","16-line serial port w/DMA"
"0x11C9","0x0011","MAGMA","","4-line serial port w/DMA"
"0x11CB","0x2000","Specialix International Ltd.","PCI-9050-1100083-11","port small IC"
"0x11CB","0x4000","Specialix International Ltd.","SUPI-1","XIO/SIO Host"
"0x11CB","0x8000","Specialix International Ltd.","T225","Bridge RIO Host"
"0x11CE","0x102B","Primary Rate Inc","1001","FF00102B"
"0x11D1","0x01F7","AuraVision Corporation","VxP524","PCI Video Processor"
"0x11D1","0x01F8","AuraVision Corporation","VxP520","PCI Video Processor"
"0x11D1","VXP520","AuraVision Corporation","tag4769","Video card"
"0x11D4","0x1535","Analog Devices, Inc.","ADSP-21535","Blackfin DSP PCI Bus Interface"
"0x11D4","0x1805","Analog Devices, Inc.","62412-51","erl3227a-0.8"
"0x11D4","0x1889","Analog Devices, Inc.","AD1980","Sound Chip"
"0x11D4","0x2192","Analog Devices, Inc.","ADSP-2192","DSP Microcomputer (function #0)"
"0x11D4","0x219A","Analog Devices, Inc.","ADSP-2192","DSP Microcomputer (function #1)"
"0x11D4","0x219E","Analog Devices, Inc.","ADSP-2192","DSP Microcomputer (function #2)"
"0x11D4","0x2F44","Analog Devices, Inc.","ADSP-2141","SafeNet Crypto Accelerator chip"
"0x11D5","0x0115","Tahoma Technology","10115","Versatec Parallel Interface (VPI) + Centronics"
"0x11D5","0x0116","Tahoma Technology","10118","DR11-W emulator"
"0x11D5","0x0117","Tahoma Technology","10117","Versatec Parallel Interface (VPI) + Centronics"
"0x11D5","0x0118","Tahoma Technology","10118","DR11-W emulator"
"0x11DB","0x1234","Sega Enterprises Ltd","","Dreamcast Broadband Adapter"
"0x11DE","0x6057","Zoran Corporation","ZR36057/36067","AV PCI Controller"
"0x11DE","0x6120","Zoran Corporation","ZR36120PQC","MPEG Video Capture Card"
"0x11DE","0x6O57","Zoran Corporation","ZR36057PQC","ZORAN PCI Bridge (interface for transferring video across the PCI bus)"
"0x11DE","0x9876","Zoran Corporation","",""
"0x11EC","0x2064","Coreco Inc","",""
"0x11F0","0x4231","Compu-Shack GmbH","",""
"0x11F0","0x4232","Compu-Shack GmbH","FASTline UTP Quattro",""
"0x11F0","0x4233","Compu-Shack GmbH","FASTline FO",""
"0x11F0","0x4234","Compu-Shack GmbH","FASTline UTP",""
"0x11F0","0x4235","Compu-Shack GmbH","FASTline-II UTP",""
"0x11F0","0x4236","Compu-Shack GmbH","FASTline-II FO",""
"0x11F0","0x4731","Compu-Shack GmbH","GIGAline","Gigabit Ethernet Adapter"
"0x11F4","0x2915","Kinetic Systems Corporation","2915",""
"0x11F6","0x0112","Powermatic Data Systems Ltd","","ReadyLink ENET100-VG4"
"0x11F6","0x0113","Powermatic Data Systems Ltd","","FreedomLine 100"
"0x11F6","0x1401","Powermatic Data Systems Ltd","832AE28030680","ReadyLink RL2000"
"0x11F6","0x2011","Powermatic Data Systems Ltd","TXA9882","ReadyLink RL100ATX/PCI Fast Ethernet Adapter"
"0x11F6","0x2201","Powermatic Data Systems Ltd","TXA9882","ReadyLink 100TX (Winbond W89C840)"
"0x11F6","0x9881","Powermatic Data Systems Ltd","TXA9881?","ReadyLink RL100TX Fast Ethernet Adapter"
"0x11F8","0x7364","PMC-Sierra Inc.","PM7364","FREEDM-32 Frame Engine & Datalink Mgr"
"0x11F8","0x7366","PMC-Sierra Inc.","PM7364","FREEDM-8 Frame Engine & Datalink Manager"
"0x11F8","0x7367","PMC-Sierra Inc.","PM7367","FREEDM-32P32 Frame Engine & Datalink Mgr"
"0x11F8","0x7375","PMC-Sierra Inc.","PM7375","LASAR-155 ATM SAR"
"0x11F8","0x7380","PMC-Sierra Inc.","PM7380","FREEDM-32P672 Frm Engine & Datalink Mgr"
"0x11F8","0x7382","PMC-Sierra Inc.","PM7382","FREEDM-32P256 Frm Engine & Datalink Mgr"
"0x11F8","0x7384","PMC-Sierra Inc.","PM7384","FREEDM-84P672 Frm Engine & Datalink Mgr"
"0x11FE","0x0001","Comtrol Corp","RocketPort",""
"0x11FE","0x0002","Comtrol Corp","RocketPort",""
"0x11FE","0x0003","Comtrol Corp","RocketPort",""
"0x11FE","0x0004","Comtrol Corp","RocketPort",""
"0x11FE","0x0005","Comtrol Corp","RocketPort",""
"0x11FE","0x0006","Comtrol Corp","RocketPort",""
"0x11FE","0x0007","Comtrol Corp","RocketPort",""
"0x11FE","0x0008","Comtrol Corp","RocketPort",""
"0x11FE","0x0009","Comtrol Corp","RocketPort",""
"0x11FE","0x000A","Comtrol Corp","RocketPort",""
"0x11FE","0x000B","Comtrol Corp","RocketPort",""
"0x11FE","0x000C","Comtrol Corp","RocketPort",""
"0x11FE","0x000D","Comtrol Corp","RocketPort",""
"0x11FE","0x8015","Comtrol Corp","RocketPort","4-port UART 16954"
"0x1202","0x0001","Network General Corp","NAIATMPCI","PCI ATM Adapter"
"0x1208","0x4853","Parsytec GmbH","","HS-Link Device"
"0x1209","0x0100","Sci Systems Inc","PCI 9054","PLX PCI BRIDGE"
"0x120E","0x0100","Cyclades Corporation","Cyclom-Y","Multiport Serial Card"
"0x120E","0x0101","Cyclades Corporation","Cyclom-Y","Multiport Serial Card"
"0x120E","0x0102","Cyclades Corporation","Cyclom-4Y","Multiport Serial Card"
"0x120E","0x0103","Cyclades Corporation","Cyclom-4Y","Multiport Serial Card"
"0x120E","0x0104","Cyclades Corporation","Cyclom-8Y","Multiport Serial Card"
"0x120E","0x0105","Cyclades Corporation","Cyclom-8Y","Multiport Serial Card"
"0x120E","0x0200","Cyclades Corporation","Cyclom-Z","Intelligent Multiport Serial"
"0x120E","0x0201","Cyclades Corporation","Cyclom-Z","Intelligent Serial Card"
"0x120E","0x0300","Cyclades Corporation","PC300 RX 2",""
"0x120E","0x0301","Cyclades Corporation","PC300 RX 1",""
"0x120E","0x0302","Cyclades Corporation","PC300 TE 2",""
"0x120E","0x0303","Cyclades Corporation","PC300 TE 1",""
"0x120F","0x0001","Essential Communications","Roadrunner",""
"0x1217","0x6729","O2Micro Inc","OZ6729","PCI to PCMCIA Bridge"
"0x1217","0x673A","O2Micro Inc","OZ6730","PCI to PCMCIA Bridge"
"0x1217","0x6832","O2Micro Inc","OZ6832/3","CardBus Controller"
"0x1217","0x6836","O2Micro Inc","OZ6836/6860","CardBus Controller"
"0x1217","0x6872","O2Micro Inc","OZ6812","CardBus Controller"
"0x1217","0x6925","O2Micro Inc","OZ6922","CardBus Controller"
"0x1217","0x6933","O2Micro Inc","OZ6933","CardBus Controller"
"0x1217","0x6972","O2Micro Inc","OZ6912","CardBus Controller"
"0x1217","0x7110","O2Micro Inc","OZ711Mx","MemoryCardBus Accelerator"
"0x1217","0x7112","O2Micro Inc","",""
"0x1217","0x7113","O2Micro Inc","0Z711EC1","SmartCardBus Contoller"
"0x1217","0x7114","O2Micro Inc","OZ711M1","CardBus Controller"
"0x1217","0x7120","O2Micro Inc","Unknown device","Unknown device"
"0x1217","0x7134","O2Micro Inc","OZ711MP1/MS1","MemoryCardBus Controller 6-in-1"
"0x1217","0x71E2","O2Micro Inc","",""
"0x1217","0x7212","O2Micro Inc","",""
"0x1217","0x7213","O2Micro Inc","",""
"0x1217","0x7223","O2Micro Inc","",""
"0x121A","0003","3dfx Interactive Inc","",""
"0x121A","003","3dfx Interactive Inc","",""
